PW642498,PW689960,,APPROVED
PW653335,PW688541,,APPROVED
PW643524,PW642097,,NOT FOUND
PW644639,PW649149,,NOT FOUND
Pw646747,PW649149,,NOT FOUND
PW664307,PW685115,,NOT FOUND
pw639638,PW661699,,APPROVED
PW673190,PW569267,,APPROVED
PW647758,PW569267,,APPROVED
PW663655,PW661991,,APPROVED
Pw672935,PW661392,,APPROVED
PW664638,PW686231,,APPROVED
PW681187,PW676145,,NOT FOUND
PW692754,PW653413,,APPROVED
PW063877,PW638541,,APPROVED
PW647033,PW661991,,APPROVED
PW694787,PW647035,,APPROVED
PW694783,Pw652927,,NOT FOUND
PW095033,PW695238,,APPROVED
PW464308,PW638541,,NOT FOUND
PW692550,PW661991,,NOT FOUND
PW646550,PW684095,,NOT FOUND
PW645365,PW667339,,APPROVED
Pw691426,Pw694238,,APPROVED
PW640998,PW653413,,APPROVED
PW664419,PW683887,,NOT FOUND
PW652249,PW652249,,NOT FOUND
PW676761,PW656788,,APPROVED
Pw665126,Pw659151,,APPROVED
Pw677287,Pw659151,,APPROVED
PW668795,PW684049,,APPROVED
PW660084,PW636486,,APPROVED
PW692667,PW129933,,APPROVED
PW667316,PW692667,,APPROVED
PW667753,PW670735,,APPROVED
PW675281,PW657408,,NOT FOUND
Pw640147,PW661392,,NOT FOUND
Pw658024,PW677175,,APPROVED
PW648626,PW637287,,NOT FOUND
PW673642,PW637287,,APPROVED
PW686949,PW636486,,APPROVED
PW678035,PW654027,,APPROVED
Pw645627,Pw081771,,APPROVED
Pw672687,Pw552110,,APPROVED
PW690509,PW667010,,NOT FOUND
PW682787,PW660902,,APPROVED
PW652938,PW653413,,APPROVED
PW650872,Pw637718,,APPROVED
PW653231,Pw637718,,APPROVED
PW668648,PW129933,,APPROVED
Pw649789,Pw637718,,APPROVED
Pw670301,Pw637718,,APPROVED
PW681855,PW690471,,APPROVED
PW691522,PW655301,,APPROVED
PW653185,PW715043,,APPROVED
PW332734,PW265659,,NOT FOUND
PW661991,PW129933,,APPROVED
Pw123216,PW954875,,APPROVED
Pw663358,PW954875,,APPROVED
PW666964,Pw765266,,APPROVED
PW685080,PW673406,,APPROVED
PW682166,pw645543,,APPROVED
PW637035,PW653413,,APPROVED
PW647215,PW569267,,NOT FOUND
PW672425,PW081771,,APPROVED
PW692504,PW692667,,APPROVED
Pw685021,PW661392,,APPROVED
PW640510,PW669306,,APPROVED
PW989077,pw552110,,APPROVED
Pw640088,Pw654777,,APPROVED
Pw695272,PW668970,,APPROVED
Pw654777,PW129933,,APPROVED
PW689516,Pw680704,,APPROVED
PW692541,Pw669294,,APPROVED
PW640111,PW656511,,NOT FOUND
PW676603,PW674848,,APPROVED
Pw658285,Pw841287,,APPROVED
PW658248,PW652241,,NOT FOUND
PW659844,PW661991,,APPROVED
Pw689357,PW678524,,NOT FOUND
PW691219,PW667339,,APPROVED
PW679145,PW688543,,NOT FOUND
PW661118,pw671946,,APPROVED
PW686868,PW676145,,APPROVED
PW686216,PW677324,,APPROVED
PW687568,PW695000,,NOT FOUND
Pw807356,Pw841287,,APPROVED
Pw639883,Pw637718,,APPROVED
Pw659277,PW685080,,APPROVED
pw638406,PW668085,,APPROVED
pw659151,Pw671946,,APPROVED
PW656046,PW404707,,NOT FOUND
Pw638656,PW637003,,APPROVED
pw672766,pw671946,,APPROVED
PW672714,PW691128,,APPROVED
PW663341,PW767010,,APPROVED
PW663924,PW665858,,NOT FOUND
PW676441,PW676145,,NOT FOUND
PW649061,PW684095,,APPROVED
PW676346,PW129933,,APPROVED
PW643651,PW637781,,APPROVED
PW651008,PW666928,,APPROVED
pw643555,313661,,APPROVED
PW657434,PW093353,,APPROVED
PW687906,PW645682,,APPROVED
Pw686537,PW656788,,APPROVED
PW695039,Pw552110,,NOT FOUND
PW047764,PW690184,,APPROVED
Pw644495,Pw656272,,APPROVED
PW644059,PW569267,,APPROVED
PW648942,PW653103,,APPROVED
PW678187,PW665713,,APPROVED
PW644126,PW665713,,APPROVED
PW663720,PW687708,,APPROVED
PW660868,PW691128,,NOT FOUND
PW684428,PW678360,,APPROVED
PW688468,PW656788,,APPROVED
Pw659636,PW693860,,NOT FOUND
pw692859,pw671946,,APPROVED
Pw667318,PW081771,,APPROVED
PW892584,Pw765266,,APPROVED
Pw650042,Pw313661,,APPROVED
PW989841,PW670132,,APPROVED
PW637123,PW569267,,APPROVED
PW672987,PW666928,,APPROVED
pw668085,PW692859,,APPROVED
Pw680124,PW661392,,APPROVED
Pw641225,Pw841287,,APPROVED
PW671192,PW569267,,APPROVED
PW653813,PW676145,,NOT FOUND
PW655928,PW673935,,NOT FOUND
PW685394,PW676145,,NOT FOUND
PW662270,PW671115,,NOT FOUND
Pw673606,673606,,APPROVED
PW670240,Pw691896,,APPROVED
PW689242,PW651490,,APPROVED
pw227578,Pw552110,,APPROVED
Pw645543,PW659411,,APPROVED
Pw671115,PW674848,,APPROVED
PW665198,PW569267,,APPROVED
PW675601,PW691621,,NOT FOUND
PW650588,PW671115,,APPROVED
Pw669294,PW129933,,APPROVED
PW637542,PW569267,,APPROVED
Pw671633,PW647035,,APPROVED
Pw674732,PW647035,,NOT FOUND
pw681788,pw645543,,APPROVED
PW669393,Pw754585,,NOT FOUND
PW677247,PW313661,,APPROVED
Pw654956,PW081771,,APPROVED
PW669328,PW691128,,APPROVED
Pw688097,PW692859,,APPROVED
PW665148,PW674848,,APPROVED
PW682963,pw671946,,NOT FOUND
Pw677121,PW081771,,APPROVED
PW148995,PW938942,,APPROVED
PW643918,PW265693,,APPROVED
PW663440,PW680109,,APPROVED
Pw679240,Pw656377,,APPROVED
PW639676,PW661153,,APPROVED
PW689180,PW661392,,NOT FOUND
PW646279,Pw646279,,APPROVED
PW649254,PW638172,,APPROVED
PW644824,PW668970,,APPROVED
Pw673396,Pw637718,,APPROVED
Pw694633,PW661392,,NOT FOUND
PW650066,PW654300,,NOT FOUND
PW675803,PW663720,,NOT FOUND
PW640222,PW688541,,APPROVED
pw656700,PW689309,,APPROVED
PW671734,PW655301,,NOT FOUND
PW661153,PW661153,,APPROVED
Pw690065,pw645543,,NOT FOUND
Pw665806,pw645543,,APPROVED
PW568634,PW042355,,APPROVED
PW686375,PW665858,,APPROVED
Pw691926,Pw637718,,APPROVED
PW652663,PW665858,,APPROVED
Pw694238,PW666928,,APPROVED
PW674139,PW677175,,APPROVED
Pw656992,PW637035,,APPROVED
PW645999,PW663440,,APPROVED
Pw664219,PW661153,,NOT FOUND
Pw677814,Pw746679,,NOT FOUND
Pw668528,PW661392,,APPROVED
PW644823,PW687808,,APPROVED
PW650637,PW661699,,APPROVED
PW663567,PW663906,,APPROVED
Pw652589,Pw639883,,NOT FOUND
PW687828,PW687828,,APPROVED
pw676619,Pw671946,,APPROVED
PW670140,PW665858,,APPROVED
Pw656964,Pw841287,,APPROVED
PW660557,PW637035,,APPROVED
PW650368,PW667010,,APPROVED
Pw693555,PW637718,,APPROVED
Pw691630,PW661153,,APPROVED
Pw658661,Pw765266,,APPROVED
Pw652791,PW661392,,NOT FOUND
Pw637182,PW661153,,APPROVED
PW652091,PW688543,,APPROVED
PW681231,PW341832,,APPROVED
Pw672478,PW643651,,APPROVED
Pw688892,Pw 637718,,APPROVED
PW788179,PW965728,,APPROVED
Pw657157,Pw678653,,APPROVED
PW637547,PW636486,,APPROVED
PW674915,PW674848,,APPROVED
PW688930,PW665858,,APPROVED
PW642097,PW671971,,APPROVED
PW652347,PW692859,,APPROVED
PW659519,PW129933,,APPROVED
PW673011,PW569267,,NOT FOUND
PW682609,PW682787,,APPROVED
PW662203,PW685466,,APPROVED
PW644330,PW689735,,NOT FOUND
PW677823,PW341832,,APPROVED
Pw659632,Pw640029,,APPROVED
PW637688,pw645543,,APPROVED
Pw674021,Pw665064,,NOT FOUND
PW652272,PW678653,,NOT FOUND
PW642460,Pw691896,,APPROVED
PW648865,PW663906,,APPROVED
Pw661375,Pw873050,,APPROVED
PW665064,Pw691896,,APPROVED
PW665584,PW687828,,NOT FOUND
PW636548,PW654854,,APPROVED
Pw677774,pw645543,,APPROVED
PW644692,PW715043,,APPROVED
PW659275,PW668085,,APPROVED
PW647825,PW663906,,APPROVED
PW640536,PW646702,,APPROVED
PW638395,PW640049,,APPROVED
pw650202,pw671946,,APPROVED
PW645160,PW680838,,APPROVED
PW654712,PW653995,,APPROVED
PW678854,PW636548,,APPROVED
PW639953,PW682218,,APPROVED
PW670747,PW663906,,APPROVED
PW640301,PW153186,,APPROVED
PW674188,PW649149,,NOT FOUND
PW641610,Pw691896,,NOT FOUND
PW678618,PW670735,,NOT FOUND
pw660733,PW638406,,APPROVED
PW689135,PW635747,,APPROVED
PW643749,PW685197,,NOT FOUND
Pw670496,Pw665064,,APPROVED
PW645202,PW690018,,APPROVED
PW661246,Pw683919,,APPROVED
PW659285,PW667010,,APPROVED
PW684668,pw671946,,APPROVED
PW694270,PW989841,,APPROVED
PW693723,PW637035,,NOT FOUND
Pw674019,Pw691896,,APPROVED
Pw675275,Pw637718,,APPROVED
PW671843,PW653413,,NOT FOUND
PW638183,PW643844,,NOT FOUND
PW643935,PW679051,,APPROVED
PW690616,pw645543,,NOT FOUND
PW666817,Pw691896,,APPROVED
PW683271,PW683271,,APPROVED
PW682720,PW637287,,NOT FOUND
Pw684980,PW663906,,APPROVED
PW673935,PW665858,,NOT FOUND
PW674130,PW129933,,APPROVED
PW686183,PW665858,,APPROVED
PW670735,670735,,APPROVED
Pw645430,Pw653231,,NOT FOUND
PW639721,PW569267,,APPROVED
PW671468,pw671946,,APPROVED
PW678360,PW362722,,NOT FOUND
PW639017,Pw841287,,APPROVED
Pw658926,pw645543,,APPROVED
PW648466,PW636486,,APPROVED
Pw688772,Pw765266,,APPROVED
Pw648212,PW661392,,NOT FOUND
PW668522,Pw646279,,APPROVED
PW644119,PW649149,,APPROVED
pw635716,PW668085,,APPROVED
Pw652601,PW661392,,APPROVED
PW688902,PW655301,,APPROVED
Pw674670,Pw765266,,APPROVED
Pw656000,Pw670233,,APPROVED
PW680054,PW129933,,APPROVED
Pw684258,Pw691896,,NOT FOUND
Pw665267,Pw678653,,NOT FOUND
PW638425,PW665858,,APPROVED
Pw661471,Pw691896,,APPROVED
PW646576,PW646576,,APPROVED
PW648796,PW653413,,APPROVED
PW678163,PW639309,,APPROVED
PW662414,PW682218,,APPROVED
PW650177,PW654027,,APPROVED
PW673532,PW654533,,NOT FOUND
PW678404,PW673347,,APPROVED
PW648556,PW667010,,APPROVED
PW662920,PW689242,,APPROVED
PW659387,PW682218,,APPROVED
Pw681784,PW690329,,APPROVED
Pw678653,Pw664506,,APPROVED
PW679710,PW682218,,APPROVED
PW690188,Pw765266,,APPROVED
PW643178,PW651490,,NOT FOUND
PW645996,PW651490,,APPROVED
Pw690419,PW687828,,APPROVED
PW641005,PW663906,,APPROVED
PW644100,PW666928,,APPROVED
Pw652268,PW691128,,NOT FOUND
PW674412,Pw691896,,APPROVED
Pw664278,Pw637718,,APPROVED
Pw649928,Pw665064,,APPROVED
PW638695,PW691128,,APPROVED
Pw695173,Pw646279,,NOT FOUND
PW679622,Pw678653,,NOT FOUND
PW689467,Pw678653,,NOT FOUND
PW637448,PW678653,,APPROVED
Pw666281,Pw665064,,APPROVED
Pw668467,Pw637718,,APPROVED
Pw640074,Pw637718,,APPROVED
PW670068,PW670068,,APPROVED
PW667444,PW656511,,APPROVED
PW674015,PW665713,,APPROVED
PW676737,pw645543,,APPROVED
PW668827,PW674848,,NOT FOUND
PW656257,Pw673857,,APPROVED
PW637854,pw671946,,APPROVED
PW675420,PW653217,,APPROVED
PW662859,PW661699,,APPROVED
PW649909,Pw646279,,NOT FOUND
PW685538,Pw646279,,NOT FOUND
PW655580,PW665048,,NOT FOUND
Pw648730,Pw656377,,APPROVED
PW659399,PW642097,,APPROVED
PW636148,PW684095,,APPROVED
PW688543,PW569267,,APPROVED
PW681720,PW671115,,NOT FOUND
Pw692783,Pw841287,,NOT FOUND
Pw644969,Pw679771,,APPROVED
Pw661661,Pw662261,,APPROVED
PW669306,PW640510,,APPROVED
Pw663445,Pw637718,,APPROVED
Pw647302,PW692500,,APPROVED
PW666885,PW265693,,APPROVED
Pw665683,PW679037,,APPROVED
PW647473,PW643844,,NOT FOUND
PW672772,PW691128,,NOT FOUND
PW659630,PW684095,,APPROVED
PW695507,PW688541,,APPROVED
Pw653547,PW661392,,NOT FOUND
PW657270,PW637287,,APPROVED
PW683964,Pw691896,,NOT FOUND
PW647466,PW 690018,,APPROVED
PW679867,PW661153,,APPROVED
Pw652785,PW639940,,APPROVED
Pw667519,Pw652785,,APPROVED
Pw652868,PW681784,,APPROVED
PW643207,PW655301,,APPROVED
PW669188,PW873241,,APPROVED
pw657765,pw671946,,APPROVED
PW672268,pw645543,,APPROVED
PW650983,PW658767,,APPROVED
PW674280,Pw646279,,NOT FOUND
Pw667412,Pw665064,,NOT FOUND
Pw654833,PW081771,,APPROVED
PW675054,PW636486,,APPROVED
PW676092,PW637287,,NOT FOUND
PW656422,Pw652927,,APPROVED
Pw679308,Pw686283,,APPROVED
Pw660454,Pw686283,,NOT FOUND
PW635623,pw638504,,APPROVED
PW681823,Pw649254,,APPROVED
PW671273,PW684095,,APPROVED
Pw645289,Pw686283,,APPROVED
PW694853,PW684980,,APPROVED
PW658305,PW666928,,APPROVED
Pw691666,Pw686231,,NOT FOUND
PW679051,PW653413,,APPROVED
PW677076,Pw679051,,APPROVED
PW648067,PW661991,,APPROVED
PW689810,Pw654699,,APPROVED
PW647988,PW653413,,APPROVED
PW641752,PW687068,,NOT FOUND
PW657323,PW654300,,NOT FOUND
PW659232,PW692667,,APPROVED
PW680132,PW715043,,APPROVED
Pw661688,Pw686283,,APPROVED
Pw673359,Pw665064,,NOT FOUND
PW687649,PW650588,,NOT FOUND
Pw681780,PW692500,,APPROVED
PW688541,PW660902,,APPROVED
PW692160,Pw667527,,NOT FOUND
Pw647760,Pw665064,,APPROVED
PW667207,PW677175,,APPROVED
Pw673230,pw645543,,NOT FOUND
PW638273,Pw657883,,APPROVED
PW688574,PW656511,,APPROVED
PW679190,Pw658767,,APPROVED
Pw636521,Pw313661,,NOT FOUND
Pw666310,Pw690321,,APPROVED
Pw670516,Pw665064,,NOT FOUND
PW667527,Pw694901,,APPROVED
Pw694328,Pw665064,,NOT FOUND
PW670182,PW665858,,NOT FOUND
PW683780,PW679435,,APPROVED
PW673885,PW684095,,NOT FOUND
Pw647547,PW656992,,APPROVED
Pw671607,Pw637718,,NOT FOUND
PW681369,PW645773,,APPROVED
PW666388,PW655301,,APPROVED
PW674910,PW690471,,APPROVED
PW647240,PW651490,,NOT FOUND
PW664980,pw645543,,APPROVED
PW683806,PW680054,,APPROVED
PW638504,PW129933,,NOT FOUND
Pw669744,PW569267,,APPROVED
PW686192,PW670233,,APPROVED
PW638330,PW648114,,APPROVED
PW657883,PW656788,,APPROVED
PW681267,PW677175,,APPROVED
Pw691419,Pw694901,,APPROVED
Pw646472,Pw646658,,NOT FOUND
PW655281,PW667010,,NOT FOUND
PW002729,PW409830,,APPROVED
pw647075,pw671946,,APPROVED
PW672761,PW670536,,APPROVED
Pw681949,Pw693788,,APPROVED
Pw661282,Pw640029,,APPROVED
PW671179,PW636973,,APPROVED
PW656058,PW686425,,APPROVED
pw643310,pw671946,,APPROVED
PW652615,PW674848,,NOT FOUND
PW687005,PW675426,,APPROVED
Pw680687,Pw667519,,NOT FOUND
PW683384,PW648067,,APPROVED
PW729184,Pw081771,,APPROVED
PW676511,PW656511,,APPROVED
PW656932,PW655301,,APPROVED
PW635862,PW684095,,APPROVED
Pw683081,Pw765266,,APPROVED
PW671478,PW687828,,NOT FOUND
PW668967,PW646576,,APPROVED
Pw684572,PW669917,,APPROVED
PW694321,PW341832,,APPROVED
Pw664490,Pw678205,,APPROVED
PW638332,PW569267,,APPROVED
PW642213,PW656788,,APPROVED
Pw669917,PW653396,,APPROVED
PW694024,PW656788,,APPROVED
Pw666622,Pw687808,,NOT FOUND
pw641039,pw671946,,APPROVED
Pw672053,Pw694238,,APPROVED
PW653734,PW667010,,APPROVED
PW646984,PW341832,,APPROVED
PW657704,PW661991,,APPROVED
Pw670933,PW661392,,NOT FOUND
pw670973,PW683887,,APPROVED
PW664147,PW656788,,APPROVED
Pw690939,PW873241,,APPROVED
PW681870,PW646576,,APPROVED
PW684402,PW653413,,APPROVED
PW673008,pw645543,,APPROVED
Pw657303,Pw675388,,NOT FOUND
PW670603,PW489759,,APPROVED
pw673039,PW635623,,APPROVED
Pw680791,Pw665064,,APPROVED
PW686676,PW675484,,NOT FOUND
PW688153,PW693788,,APPROVED
PW695392,PW645202,,APPROVED
Pw635825,Pw693788,,NOT FOUND
Pw686096,Pw693788,,APPROVED
PW766515,PW656788,,APPROVED
pw674291,pw671946,,APPROVED
Pw677822,Pw841287,,APPROVED
PW651938,PW695383,,APPROVED
PW681288,PW678035,,APPROVED
Pw677128,Pw635630,,APPROVED
PW652895,PW569267,,NOT FOUND
Pw687750,Pw693788,,NOT FOUND
PW688885,PW661991,,APPROVED
Pw660445,Pw765266,,APPROVED
pw681066,pw671946,,APPROVED
PW675038,pw645543,,APPROVED
pw645347,pw734867,,NOT FOUND
Pw694295,PW661699,,NOT FOUND
Pw656237,Pw679037,,APPROVED
PW673830,PW153186,,APPROVED
PW692064,PW692064,,APPROVED
PW661178,PW660410,,APPROVED
Pw685464,PW873241,,APPROVED
PW688093,pw645543,,APPROVED
pw636497,pw671946,,APPROVED
Pw659379,Pw665064,,NOT FOUND
PW677550,Pw670233,,APPROVED
PW657304,PW684049,,APPROVED
PW678007,PW645202,,NOT FOUND
PW673942,PW669285,,APPROVED
PW686664,PW673346,,NOT FOUND
Pw661290,Pw670233,,APPROVED
PW670536,PW673346,,APPROVED
PW675715,PW695361,,NOT FOUND
PW640427,PW694183,,APPROVED
pw672065,pw671946,,APPROVED
PW659163,PW658926,,APPROVED
PW678320,PW648067,,APPROVED
PW675049,PW647988,,NOT FOUND
Pw683099,PW687828,,APPROVED
PW681768,PW873050,,NOT FOUND
Pw692337,PW689388,,APPROVED
PW635575,PW676346,,APPROVED
pw666718,pw671946,,APPROVED
PW685278,PW679135,,NOT FOUND
PW664785,PW671115,,APPROVED
PW681683,pw645543,,APPROVED
PW272614,PW841287,,APPROVED
pw644481,pw671946,,APPROVED
PW681071,pw645543,,APPROVED
PW682765,PW655301,,NOT FOUND
Pw651647,PW678524,,APPROVED
Pw635649,Pw636687,,NOT FOUND
PW670515,PW657883,,APPROVED
PW694107,PW637035,,NOT FOUND
PW661759,PW653413,,NOT FOUND
PW689735,PW689735,,APPROVED
PW638150,PW661991,,APPROVED
PW678710,PW989841,,APPROVED
PW637358,PW681178,,APPROVED
PW642487,pw645543,,APPROVED
PW664633,PW667010,,NOT FOUND
PW654113,PW691896,,NOT FOUND
Pw651776,PW644824,,APPROVED
PW638426,pw645543,,APPROVED
PW667423,PW669285,,APPROVED
PW668958,PW989841,,APPROVED
Pw668788,Pw665064,,APPROVED
PW677122,pw645543,,APPROVED
PW668752,PW074198,,APPROVED
PW791314,PW873050,,NOT FOUND
PW664137,PW341832,,APPROVED
PW639656,PW678524,,NOT FOUND
pw669637,Pw841287,,NOT FOUND
Pw662437,Pw670233,,APPROVED
PW685998,PW640427,,APPROVED
Pw644027,Pw658822,,NOT FOUND
PW663412,PW667010,,NOT FOUND
PW683394,PW655301,,APPROVED
PW099155,PW646984,,APPROVED
PW657037,PW667010,,NOT FOUND
PW684036,PW655301,,NOT FOUND
PW647314,PW667010,,NOT FOUND
Pw639856,Pw670233,,APPROVED
PW665999,PW667010,,NOT FOUND
Pw693497,Pw658822,,NOT FOUND
PW641834,PW640510,,APPROVED
PW673722,PW642311,,APPROVED
PW639104,PW642311,,APPROVED
PW635797,PW569267,,NOT FOUND
PW682750,PW651785,,APPROVED
PW678108,Pw694718,,NOT FOUND
Pw671059,Pw640029,,APPROVED
PW676150,PW691123,,APPROVED
PW644028,PW715043,,APPROVED
Pw646272,PW677886,,APPROVED
PW641848,PW691123,,APPROVED
PW692078,PW691123,,APPROVED
PW688202,PW074198,,NOT FOUND
PW639454,PW637035,,APPROVED
PW686919,PW655301,,APPROVED
PW670337,PW642311,,NOT FOUND
PW693871,PW636973,,APPROVED
PW684442,PW667316,,APPROVED
PW643433,PW639127,,NOT FOUND
PW648841,pw645543,,APPROVED
PW669416,pw645543,,APPROVED
Pw686231,Pw677886,,APPROVED
PW695361,PW682169,,APPROVED
PW651502,PW655301,,NOT FOUND
PW684138,PW682169,,APPROVED
PW690471,PW682179,,APPROVED
PW665370,PW645682,,NOT FOUND
PW636556,PW677886,,APPROVED
PW667553,pw645543,,APPROVED
PW642708,PW656788,,APPROVED
PW668585,pw645543,,NOT FOUND
PW636263,PW637035,,APPROVED
Pw681572,PW873241,,APPROVED
PW663243,Pw754585,,NOT FOUND
PW693156,PW651251,,APPROVED
PW686866,PW677175,,APPROVED
PW677147,pw645543,,APPROVED
Pw691280,Pw636687,,NOT FOUND
PW646233,PW642311,,NOT FOUND
PW687306,PW667010,,APPROVED
Pw691392,PW681784,,APPROVED
PW651429,PW690380,,NOT FOUND
PW695383,PW651490,,APPROVED
Pw666620,Pw686231,,NOT FOUND
Pw654346,PW873241,,APPROVED
PW638689,PW650042,,APPROVED
Pw677141,Pw651424,,APPROVED
PW663519,PW647988,,APPROVED
PW682829,Pw680563,,APPROVED
PW659599,PW671115,,NOT FOUND
Pw664600,Pw658822,,APPROVED
PW687882,PW661991,,APPROVED
PW653770,PW653413,,APPROVED
PW647390,PW682675,,NOT FOUND
pw660516,pw671946,,APPROVED
PW639265,PW362722,,NOT FOUND
PW666188,Pw692440,,APPROVED
PW678261,PW655301,,APPROVED
PW646658,Pw685080,,NOT FOUND
Pw644885,Pw673220,,APPROVED
Pw668751,Pw841287,,APPROVED
PW662706,PW074198,,APPROVED
PW644562,PW686425,,APPROVED
Pw650447,Pw667519,,NOT FOUND
PW688323,Pw153186,,APPROVED
PW655190,PW569267,,APPROVED
PW647035,PW658822,,APPROVED
Pw685431,PW661153,,NOT FOUND
PW676128,PW656511,,APPROVED
PW660585,Pw694901,,APPROVED
PW646505,PW689735,,APPROVED
PW654047,pw645543,,NOT FOUND
PW657869,PW656203,,APPROVED
Pw654142,PW684982,,APPROVED
Pw670409,Pw691896,,APPROVED
PW678118,PW687828,,APPROVED
PW693722,PW693420,,APPROVED
Pw694209,Pw678524,,NOT FOUND
PW642792,PW656834,,NOT FOUND
PW671976,Pw754585,,NOT FOUND
PW659933,Pw668962,,APPROVED
PW638034,PW678205,,APPROVED
Pw652231,PW653103,,APPROVED
PW641910,PW689242,,NOT FOUND
PW664895,PW682675,,APPROVED
pw695009,pw671946,,APPROVED
Pw650893,Pw644495,,NOT FOUND
PW649705,PW153186,,APPROVED
PW671927,pw645543,,NOT FOUND
PW685148,Pw661941,,APPROVED
PW671110,PW664638,,APPROVED
PW655531,PW642311,,APPROVED
pw680406,pw671946,,NOT FOUND
Pw670530,PW661392,,NOT FOUND
Pw645746,PW655301,,APPROVED
PW651885,PW695000,,NOT FOUND
PW691289,PW081771,,APPROVED
Pw655960,PW661392,,APPROVED
PW695228,Pw661941,,APPROVED
Pw691836,PW688097,,APPROVED
PW676292,PW692254,,NOT FOUND
Pw654834,PW647035,,NOT FOUND
PW686838,PW645543,,APPROVED
PW685241,PW667527,,APPROVED
PW647375,PW684095,,APPROVED
PW675645,PW569267,,APPROVED
PW656390,PW654300,,NOT FOUND
PW659131,PW569267,,NOT FOUND
PW644653,PW569267,,NOT FOUND
Pw661285,PW661285,,APPROVED
PW686765,Pw081771,,APPROVED
PW643862,PW265693,,APPROVED
PW642919,PW640427,,APPROVED
PW659593,PW645543,,APPROVED
PW694264,PW656788,,APPROVED
PW675966,PW674726,,NOT FOUND
PW652550,Pw652927,,NOT FOUND
PW659793,PW674910,,APPROVED
Pw658662,PW661392,,APPROVED
Pw658307,Pw650147,,NOT FOUND
Pw658755,PW670207,,NOT FOUND
PW681820,pw645543,,APPROVED
PW636092,PW642927,,APPROVED
PW672297,PW670049,,APPROVED
Pw661029,Pw686231,,NOT FOUND
PW648417,PW658205,,APPROVED
PW691093,PW674910,,APPROVED
PW646094,PW684095,,NOT FOUND
PW676695,PW684049,,NOT FOUND
PW665863,PW658767,,NOT FOUND
PW678541,PW684095,,NOT FOUND
pw679329,Pw671946,,APPROVED
PW652114,PW569267,,APPROVED
PW692547,PW673346,,APPROVED
PW647330,PW658767,,NOT FOUND
Pw688882,PW695000,,APPROVED
PW646409,PW674848,,NOT FOUND
PW673397,PW658767,,NOT FOUND
PW659906,PW648067,,APPROVED
PW677149,PW668970,,NOT FOUND
PW674333,PW677175,,APPROVED
PW660085,PW684095,,APPROVED
PW655550,PW684095,,APPROVED
PW688548,PW569267,,NOT FOUND
pw680968,PW637035,,APPROVED
